id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
139,2017,5,26,15,30,54,0.35,0.33,0.33,0.33,0.31,0.32,35.16,33.23,33.23,33.23,30.65,31.61,138.0
140,2017,5,26,15,30,55,0.35,0.34,0.33,0.32,0.31,0.31,35.16,33.55,32.9,32.26,30.65,31.29,139.0
141,2017,5,26,15,30,56,0.35,0.34,0.33,0.32,0.31,0.31,35.16,33.87,32.58,31.61,30.65,31.29,140.0
142,2017,5,26,15,30,57,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.87,32.9,32.9,30.65,31.29,141.0
143,2017,5,26,15,30,58,0.35,0.34,0.33,0.33,0.31,0.31,34.52,33.87,32.9,32.9,30.65,31.29,142.0
144,2017,5,26,15,30,59,0.35,0.34,0.33,0.33,0.31,0.31,34.84,33.87,33.23,33.23,30.65,31.29,143.0
145,2017,5,26,15,31,0,0.35,0.33,0.33,0.33,0.31,0.32,35.16,33.23,33.23,33.23,30.65,31.61,144.0
146,2017,5,26,15,31,1,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,32.58,30.65,31.61,145.0
147,2017,5,26,15,31,2,0.35,0.34,0.33,0.33,0.31,0.31,34.84,33.87,32.9,32.9,30.97,31.29,146.0
148,2017,5,26,15,31,3,0.35,0.34,0.33,0.32,0.31,0.31,35.16,33.87,32.9,32.26,30.65,31.29,147.0
149,2017,5,26,15,31,4,0.35,0.34,0.33,0.33,0.31,0.31,34.52,33.87,32.9,32.58,30.65,31.29,148.0
150,2017,5,26,15,31,5,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,32.9,32.58,30.65,31.61,149.0
151,2017,5,26,15,31,6,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,33.23,32.9,30.65,31.61,151.0
152,2017,5,26,15,31,7,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.9,30.65,31.61,152.0
153,2017,5,26,15,31,8,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,32.9,33.23,30.65,31.61,153.0
154,2017,5,26,15,31,9,0.35,0.34,0.33,0.32,0.31,0.32,35.16,33.87,33.23,32.26,30.65,31.61,154.0
155,2017,5,26,15,31,10,0.35,0.34,0.33,0.32,0.31,0.31,35.16,33.55,32.9,32.26,30.65,31.29,155.0
156,2017,5,26,15,31,11,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,32.9,31.94,30.65,31.29,156.0
157,2017,5,26,15,31,12,0.35,0.34,0.33,0.33,0.31,0.31,34.52,33.87,32.9,32.58,30.65,31.29,157.0
158,2017,5,26,15,31,13,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,32.58,32.26,30.65,31.29,158.0
159,2017,5,26,15,31,14,0.35,0.34,0.33,0.33,0.31,0.31,34.52,33.87,33.23,33.23,30.65,31.29,159.0
160,2017,5,26,15,31,15,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,32.9,32.58,30.65,31.61,160.0
161,2017,5,26,15,31,16,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.55,33.23,32.58,30.65,31.29,161.0
162,2017,5,26,15,31,17,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,32.9,31.61,30.65,30.97,162.0
163,2017,5,26,15,31,18,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.9,30.65,31.61,163.0
164,2017,5,26,15,31,19,0.35,0.34,0.33,0.31,0.31,0.31,35.16,33.87,32.9,31.29,30.65,31.29,164.0
165,2017,5,26,15,31,20,0.35,0.34,0.33,0.33,0.31,0.32,34.52,33.87,33.23,33.23,30.65,31.61,165.0
166,2017,5,26,15,31,21,0.35,0.33,0.33,0.33,0.3,0.31,34.84,33.23,33.23,32.9,30.32,31.29,166.0
167,2017,5,26,15,31,22,0.35,0.34,0.33,0.32,0.31,0.32,34.84,33.87,32.9,31.94,30.65,31.61,167.0
168,2017,5,26,15,31,23,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,32.58,30.65,31.61,168.0
169,2017,5,26,15,31,24,0.35,0.34,0.33,0.31,0.31,0.32,35.16,33.55,32.9,30.65,30.65,31.61,169.0
170,2017,5,26,15,31,25,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,33.23,32.26,30.65,31.29,170.0
171,2017,5,26,15,31,26,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,33.23,30.65,31.61,171.0
172,2017,5,26,15,31,27,0.35,0.34,0.33,0.32,0.31,0.31,35.16,33.87,33.23,32.26,30.65,31.29,172.0
173,2017,5,26,15,31,28,0.35,0.34,0.33,0.33,0.31,0.31,34.84,34.19,32.9,33.23,30.97,31.29,173.0
174,2017,5,26,15,31,29,0.35,0.34,0.33,0.32,0.31,0.31,35.16,33.55,32.9,32.26,30.65,31.29,174.0
175,2017,5,26,15,31,30,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,32.9,30.97,31.61,175.0
176,2017,5,26,15,31,31,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.55,32.9,32.58,30.65,31.61,176.0
177,2017,5,26,15,31,32,0.35,0.34,0.33,0.32,0.31,0.31,35.16,33.87,32.9,32.26,30.65,31.29,177.0
178,2017,5,26,15,31,33,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.87,33.23,33.23,30.65,31.29,178.0
179,2017,5,26,15,31,34,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,32.9,30.65,31.61,179.0
180,2017,5,26,15,31,35,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,33.23,32.26,30.97,31.29,180.0
181,2017,5,26,15,31,36,0.35,0.34,0.33,0.32,0.31,0.31,35.16,33.87,33.23,32.26,30.65,31.29,181.0
182,2017,5,26,15,31,37,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,32.58,30.65,31.61,182.0
183,2017,5,26,15,31,38,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,33.23,33.23,30.97,31.61,183.0
184,2017,5,26,15,31,39,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,32.9,30.97,31.61,184.0
185,2017,5,26,15,31,40,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,33.23,33.23,30.97,31.61,185.0
186,2017,5,26,15,31,41,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,33.23,30.65,31.61,186.0
